This file was produced by the Exoplanet Follow-up Observing Program website (exofop.ipac.caltech.edu) on Thu Jan 09 13:58:15 2025
Filter Values: disposition contains CP

"TIC ID","TOI","CTOI","Master priority","SG1A priority","SG1B priority","SG2 priority","SG3 priority","SG4 priority","SG5 priority","ESM","TSM","Predicted Mass (M_Earth)","Time Series Observations","Spectroscopy Observations","Imaging Observations","TESS Disposition","TFOPWG Disposition","TESS mag","TESS mag error","Pipeline Signal ID","Source","Detection","RA (deg)","Dec (deg)","PM RA (mas/yr)","PM RA error","PM Dec (mas/yr)","PM Dec error","Transit Epoch (BJD)","Transit Epoch error","Period (days)","Period error","Duration (hours)","Duration error","Depth (mmag)","Depth (mmag) error","Depth (ppm)","Depth (ppm) error","Planet Radius (R_Earth)","Planet Radius error","Planet Insolation (Earth flux)","Planet Eq Temp (K)","Planet SNR","Stellar Distance (pc)","Stellar Distance error","Stellar Teff (K)","Stellar Teff error","Stellar log(g) (cm/s2)","Stellar log(g) error","Stellar Radius (R_Sun)","Stellar Radius error","Stellar Metallicity","Stellar Metallicity error","Stellar Mass (M_Sun)","Stellar Mass error","Sectors","Comments","Date TOI Alerted (by TESS Project)","Date TOI Updated (by TESS Project)","Date Modified (by ExoFOP-TESS)"
"306263608","1471.01","","3","5","5","3","4","4","4","6.5","100.7","14.52","7","34","8","CP","CP","8.5725","0.006","1","qlp-s70-ffi","SPOC","30.905006","21.281327","158.824","0.069","107.675","0.06","2460221.503439","0.0109289","20.7724316","0.0002213","5.508","0.943","1.537405","0.149416","1415","137.608","3.91576","0.267684","209.722","1060","35","67.5478","0.15625","5625.56","114.232","4.46798","0.0745542","0.97","0.04","","","1","0.128083","17,42,43,70","HIP 9618 b","2019-12-05","2023-12-06","2023-12-08"
"306263608","1471.02","","3","5","5","3","4","4","4","1.7","58.8","10.77","7","34","8","CP","CP","8.5725","0.006","2","qlp-s70-ffi","SPOC/QLP","30.905006","21.281327","158.824","0.069","107.675","0.06","2459462.51672","0.0023529","52.563705621521","0.00042282513","6.5","0.867","1.296057","0.04981","1193","45.8759","3.28372","0.170049","14.3711","542","24","67.5478","0.15625","5625.56","114.232","4.46798","0.0745542","0.97","0.04","","","1","0.128083","17,42,43,70","HIP 9618 c; 52.56 d as solved by CHEOPS in Osborn 2023","2022-03-24","2023-12-06","2023-12-08"
"409794137","1478.01","","3","5","5","3","4","4","4","51.2","212.4","102.44","2","39","7","CP","CP","10.2042","0.006","1","qlp-s61-ffi","QLP","126.433743","-13.559548","-8.277","0.058","67.943","0.046","2459982.236347","0.0011443","10.1802014","0.0000152","4.613","0.834","12.558316","3.242698","11500","2982.18","12.3422","1.6935","261.013","1119","118","152.892","0.91","5623","125.6","4.4","0.08","1.04","0.05","","","0.996","0.124568","7,8,34,61","TOI-1478 b","2019-12-05","2023-03-27","2023-03-31"
"15692883","1493.01","","3","5","5","3","4","4","4","65.2","73.7","317","1","3","3","CP","CP","9.7116","0.01","1","qlp-tois-update","QLP","17.47474","25.681649","-24.173","0.091","-10.702","0.074","2459881.926957","0.0010469","5.14124","0.00096","5.405","0.802","4.035572","0.00496","3710","4.56814","18.0411","1.10742","1594.76","1760","10","371.414","6.1705","6064","131.7","3.57","0.08","2.9","0.14","","","1.13","0.1522","17,57","WASP-187 b","2019-12-05","2022-12-13","2022-12-14"
"411608801","1494.01","","3","5","5","3","4","4","4","54.2","166.9","112.14","1","3","1","CP","CP","10.3002","0.009","1","spoc-s14-s60-b0A-CP","QLP","18.995312","21.616906","21.672","0.078","-9.221","0.068","2459856.416547","0.0005794543","5.0267995508556","0.0000068691393","2.7540439871311","0.03586621","6.925156","0.080676","6358.0060701616","74.30245","12.981474077978","0.5946677","853.13548110779","1378.3967822736","80.41539","278.514","3.347","6434","129.5","4.21","0.09","1.4782799482346","0.0664975","","","1.3","0.207602","17,42,57","WASP-186 b","2019-12-05","2023-06-13","2023-06-16"
"376637093","1516.01","","3","5","5","3","4","4","4","181.3","232.9","317","8","3","2","CP","CP","10.377","0.006","1","qlp-s78-ffi","QLP","340.08462","69.503731","16.223","0.041","-1.325","0.041","2460449.201388","0.0000949","2.0560153","2e-7","2.773","0.051","19.116665","0.066472","17453","61.2207","17.2767","0.743032","1899.83","1839","484","247.054","1.361","6485","136","4.37","0.09","1.24","0.05","","","1.324","0.221627","17,18,24,25,57,58,77,78","TOI-1516 b","2019-12-05","2024-08-23","2024-08-31"
"427761355","1518.01","","3","5","5","3","4","4","4","247.3","406.5","317","7","24","3","CP","CP","8.75127","0.006","1","spoc-s14-s60-b0A-CP","QLP","352.267521","67.034806","-7.444","0.055","-4.884","0.053","2459854.41458","0.00012404767","1.9026059614819","0.0000074082222","2.3653693385358","0.0059376196","9.799419","0.031905","8984.9897271109","29.384718","19.576503964506","1.506559","17123.00549899","2917.526091262","365.49207","225.888","1.678","9918","1388.8","4.32","0.15","1.8224099874496","0.140201","","","2.537","0.504057","17,18,57,58","TOI-1518 b","2019-12-05","2023-06-13","2023-06-16"
"354469661","1580.01","","3","5","5","3","5","4","5","122.4","158.8","317","0","5","2","CP","KP","9.17925","0.006","1","qlp-s58-ffi","QLP","28.282572","52.053921","26.511","0.106","6.165","0.075","2459904.860416","0.0014146","4.7947729","0.0000194","4.774","0.128","7.419155","0.204397","6810","188.239","18.5565","0.875362","1006.54","1569","188","233.22","2.657","6333","152.2","3.86","0.08","2.18","0.1","","","1.252","0.183161","18,58","HAT-P-60 b","2019-12-19","2023-02-03","2023-02-09"
"264678534","1611.01","","1","5","5","1","4","4","4","5.5","119.5","6.18","3","27","3","CP","CP","7.5825","0.006","1","qlp-s79-ffi","QLP","325.201645","84.333761","345.178","0.067","63.044","0.07","2460449.067902","0.0009621","16.2017137","0.0000168","2.696","0.316","0.978689","0.023192","901","21.3604","2.3594","0.165133","14.4646","543","58","28.2938","0.0312","5071","141.3","4.58","0.09","0.78","0.05","-0.07","0.1","0.85","0.105302","18,19,20,25,26,40,52,53,58,59,60,73,78,79","HD 207897 b","2019-12-19","2024-08-29","2024-08-31"
"396562848","1640.01","","1","5","5","1","4","4","4","8.9","22.6","2.52","11","1","4","CP","CP","11.0548","0.007","1","spoc-s14-s60-b0A-CP","SPOC","44.338874","76.551405","691.036","0.051","-399.685","0.052","2459767.373106","0.0012409","1.9495403378394","0.000003247484","0.80606181469418","0.04871664","2.270741","0.094104","2089.2444115236","86.66906","1.3929217337065","0.070706606","23.372204404281","560.7827790627","24.536419","18.2276","0.011","3414","157","4.97292","0.0116277","0.26018700003624","0.00784341","","","0.231967","0.0201494","18,19,25,26,52,53,59","LHS 1478 b","2020-01-14","2023-06-13","2024-01-31"
"428679607","1669.01","","2","4","2","2","3","4","4","6.1","54.7","6.19","1","13","8","CP","PC","9.52906","0.006","1","qlp-s79-ffi","SPOC/QLP","45.956474","83.587427","91.732","0.046","-34.432","0.046","2460478.581614","0.0016937","2.6800572","0.0000043","1.789","0.455","0.508243","0.028447","468","26.2007","2.36311","0.137578","415.617","1257","23","111.276","0.3695","5550","134.2","4.37","0.08","1.07","0.05","","","0.977","0.123553","19,20,25,26,52,53,59,60,73,79","TOI-1669 c","2020-01-29","2024-08-29","2024-08-31"
"441739020","1670.01","","1","4","1","3","4","4","4","12.2","105.8","73.74","5","11","7","CP","CP","9.4682","0.006","1","qlp-s82-ffi","SPOC","259.017252","72.161181","-6.094","0.05","5.154","0.049","2460503.136603","0.0002927","40.7501028","0.0000137","4.873","0.064","6.562439","0.050189","6026","46.2246","10.1271","0.441178","14.5514","544","178","168.067","0.687","6453","195","5.20004","0.374851","1.31","0.06","","","1.258","0.187763","14,15,16,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82","TOI 1670 c/.01","2020-01-29","2024-11-13","2024-12-13"
"441739020","1670.02","","2","5","5","2","4","4","4","1.8","27","6.18","5","11","7","CP","CP","9.4682","0.006","2","qlp-s79-ffi","SPOC","259.017252","72.161181","-6.094","0.05","5.154","0.049","2460468.361028","0.0035706","10.9836724","0.0000417","2.636","0.92","0.342061","0.035782","315","32.9562","2.35616","0.177899","196.694","1043","16","168.067","0.687","6453","195","5.20004","0.374851","1.31","0.06","","","1.258","0.187763","14,15,16,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,55,56,57,58,59,60,73,74,75,76,77,78,79","TOI-1670 b / TOI 1670.02","2020-07-16","2024-08-23","2024-08-31"
"28900646","1685.01","","1","5","5","1","4","4","4","19.8","124.9","4.35","8","4","11","CP","CP","11.1117","0.007","1","spoc-s14-s60-b0A-CP","SPOC","68.593953","43.03704","37.818","0.096","-86.912","0.059","2459910.938093","0.0017795281","0.66914491421661","0.000009728104","0.99216313634183","0.098100126","1.362771","0.099528","1254.3711931874","91.66477","1.9200406981571","0.14984521","204.69105215292","964.70485496907","13.492256","37.6153","0.07265","3457","157","4.7705","0.00663534","0.46240800619125","0.013731","","","0.459708","0.0202729","19,59","TOI-1685 b","2020-01-30","2023-06-13","2023-06-16"
"267574918","1690.01","","1","5","5","1","4","4","4","0","212.9","1.16","1","0","0","CP","CP","16.338","0.006","1","spoc-s14-s60-b0A-CP","SPOC","284.415675","53.509024","240.759","0.148","-52.514","0.143","2459419.987351","0.03462824","1.4079369333325","0.0000033866268","0.3063530569896","0.024809992","719.731119","23.214061","484643.74413885","21153.988","","","1652.8943345294","1626.2264571303","25.483854","24.7359","0.0434","5780","","4.438","","","","","","","","14,15,19,22,26,40,41,49,53,54,55,56,59","WD 1856+534 b","2020-01-30","2023-06-13","2023-06-16"
"268334473","1691.01","","1","4","1","1","3","4","4","2.7","44.1","8.73","1","14","3","CP","PC","9.52636","0.006","1","qlp-s79-ffi","SPOC","272.404118","86.860343","-25.645","0.048","161.959","0.05","2460458.306487","0.0021106","16.7368995","0.00004","4.561","0.813","1.074324","0.032342","989","29.7876","2.88015","0.155867","80.3869","834","39","111.445","0.3685","5759","186.802","4.44767","0.0798184","1","0.05","","","1.031","0.143191","19,20,25,26,40,47,52,53,59,60,73,79","TOI-1691 b","2020-01-30","2024-08-29","2024-08-31"
"353475866","1693.01","","2","4","2","2","4","4","4","7.7","84.1","3.05","9","4","4","CP","CP","10.6714","0.007","1","spoc-s01-s72-b0A-CP","SPOC","90.308345","34.77309","-22.762","0.084","-17.765","0.069","2458817.684965","0.00087178714","1.7666920094826","0.000005381065","1.4196682162171","0.15623294","0.902088","0.063467","830.5082972738","58.453926","1.5574734396665","0.14315152","57.020808373974","700.85486451197","16.687923","30.7947","0.0391","3474","157","4.77152","0.00661752","0.46125999093056","0.0137244","","","0.4585","0.020293","19,43,44,45,72","TOI-1693 b","2020-01-30","2024-06-06","2024-08-16"
"422756130","1695.01","","2","5","5","2","4","4","4","4.6","57.4","3.9","6","3","6","CP","CP","11.0294","0.007","1","spoc-s14-s60-b0A-PC","SPOC","21.921735","72.296615","71.707","0.055","40.475","0.062","2458791.519137","0.0006383377","3.1342945619236","0.0000058707283","1.215879591507","0.33217213","1.285845","0.083004","1183.6060713481","76.446625","1.7992966061178","1.3256298","34.55370325106","618.36286311481","19.041552","45.1309","0.06805","3575","157","4.72334","0.0086441","0.51610499620438","0.0153254","","","0.513745","0.0202836","18,19,24,25,52,58,59","TOI-1695 b","2020-01-30","2023-05-22","2023-06-16"
"470381900","1696.01","","1","5","5","1","4","4","4","8.6","98.7","10.21","4","1","10","CP","CP","13.9664","0.007","1","spoc-s59-b0A","SPOC","65.280648","48.819831","12.93","0.127","-19.178","0.078","2459911.832125","0.0021197035","2.5005290983268","0.00037064744","0.88098649465966","0.3441977","13.744487","1.720999","12579.350475778","1583.843","3.1713853245147","1.1981618","13.80807308764","491.64657591413","7.788581","64.9172","0.35625","3181","157","4.94798","0.00806131","0.28047499060631","0.00857285","","","0.254505","0.0202442","19,59","TOI-1696 b","2020-01-30","2023-03-06","2023-03-24"
"445805961","1710.01","","3","5","5","3","4","4","4","8.3","102.8","23.64","2","24","5","CP","CP","8.9134","0.006","1","qlp-s79-ffi","QLP","94.283837","76.21102","59.837","0.037","55.61","0.044","2460439.666809","0.0007764","24.2833782","0.0000182","5.132","0.121","3.092233","0.041189","2844","37.9357","5.21152","0.25711","30.5138","654","71","81.2271","0.17695","5675","125.8","4.46","0.08","0.98","0.05","","","1.01","0.128534","19,20,26,40,53,59,60,73,79","TOI-1710 b","2020-02-19","2024-08-29","2024-08-31"
"130181866","1726.01","","1","4","1","2","4","4","4","16.2","228.8","5.86","5","17","3","CP","CP","6.2683","0.006","1","spoc-s01-s72-b0A-CP","SPOC","117.47937","27.363134","-10.027","0.085","-11.314","0.049","2458845.373051","0.0006403763","7.1079340439739","0.00000851861","3.4408330446696","0.06830552","0.544748","0.018392","501.60582420666","16.939434","2.2881711022293","0.15279806","145.57065550661","885.90715441495","28.820536","22.4035","0.0225","5694.11","153.429","4.53108","0.085452","0.90293198823929","0.0547111","0.0169559","0.0168932","1.01","0.128574","20,44,45,46,47,72","HD 63433 b","2020-02-19","2024-11-15","2024-12-13"
"130181866","1726.02","","1","4","1","2","4","4","4","8.6","187.1","7.16","5","17","3","CP","CP","6.2683","0.006","2","spoc-s01-s50-b0A","SPOC","117.47937","27.363134","-10.027","0.085","-11.314","0.049","2459583.637103","0.0009975048","20.543815332181","0.00002359128","4.0537919315998","0.11268908","0.868265","0.027355","799.3817132818","25.194975","2.5734283075191","0.30035052","35.35820585189","621.93114304247","25.08834","22.4035","0.0225","5694.11","153.429","4.53108","0.085452","0.90293198823929","0.0547111","0.0169559","0.0168932","1.01","0.128574","20,44,45,46,47,72","HD 63433 c","2020-02-20","2024-02-01","2024-02-01"
"285048486","1728.01","","3","5","5","3","4","4","4","28.6","148.1","21.88","6","3","2","CP","CP","10.7921","0.007","1","qlp-s47-tois","SPOC","120.611679","64.797153","104.078","0.044","52.92","0.046","2459604.399093","0.0005321","3.4913952","0.0000043","1.763","0.259","5.878863","0.001382","5400","1.27243","4.9395","0.165713","44.3221","718","68","60.798","0.13635","3907","157","4.62346","0.011365","0.63","0.02","","","0.614339","0.0202201","20,47","TOI-1728 b","2020-02-19","2022-06-28","2022-12-14"
"408618999","1736.01","","1","5","5","1","4","4","4","5.9","57","7.93","2","21","4","CP","CP","8.3302","0.006","1","qlp-s79-ffi","SPOC","43.434461","69.101345","-46.293","0.039","-14.413","0.055","2460476.195239","0.0033761","7.0731184","0.0000219","3.826","0.866","0.484346","0.018333","446","16.8849","2.73682","0.155219","265.406","1124","28","88.9482","0.32085","5656","122.561","4.1408","0.0786724","1.41","0.07","","","1","0.130334","18,19,25,52,58,59,79","TOI-1736 b","2020-02-27","2024-08-29","2024-08-31"
"233602827","1749.01","","1","5","5","1","4","4","4","2.1","28.8","4.66","4","1","2","CP","CP","12.2574","0.007","1","spoc-s14-s60-b0A-CP","SPOC","282.737228","64.419466","-54.402","0.023","61.827","0.026","2459763.323055","0.0027939","4.489136684777","0.000008228225","1.8833376651575","0.2825689","1.381051","0.063517","1271.1867023262","58.49921","1.9980298322591","1.0064696","36.153898779107","625.40094625718","21.233028","99.5561","0.1172","3959","157","4.68416","0.00982267","0.56135600805283","0.0165649","","","0.555356","0.0202155","14,15,16,17,18,19,20,21,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,57,58,59,60","TOI-1749 c / TOI 1749.01","2020-02-27","2023-06-13","2023-06-16"
"233602827","1749.02","","1","5","5","1","4","4","4","1.3","26.6","5.7","4","1","2","CP","CP","12.2574","0.007","2","spoc-s14-s60-b0A-CP","SPOC","282.737228","64.419466","-54.402","0.023","61.827","0.026","2459647.515197","0.0033828","9.0447038549647","0.000016702928","1.765314791841","0.3585741","1.750533","0.094715","1611.0010187773","87.23222","2.2493746087611","1.3561225","14.207350919236","495.16281868225","17.26894","99.5561","0.1172","3959","157","4.68416","0.00982267","0.56135600805283","0.0165649","","","0.555356","0.0202155","14,15,16,17,18,19,20,21,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,57,58,59,60","TOI-1749 d / TOI-1749.02; multi","2020-02-27","2023-06-02","2023-06-16"
"233602827","1749.03","","5","5","5","5","5","5","5","1.6","3.2","2.36","4","1","2","CP","KP","12.2574","0.007","3","spoc-s14-s60-b0A-CP","SPOC","282.737228","64.419466","-54.402","0.023","61.827","0.026","2458684.354953","0.0010544867","2.3889051010357","0.000009959496","1.0324090206081","0.29452005","0.618884","0.071978","569.85117713329","66.292","1.3399400841672","2.0260444","83.837897666032","771.75569758312","8.726385","99.5561","0.1172","3959","157","4.68416","0.00982267","0.56135600805283","0.0165649","","","0.555356","0.0202155","14,15,16,17,18,19,20,21,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,57,58,59,60","TOI-1749 b / TOI-1749.03; multi","2023-03-23","2023-06-02","2023-06-16"
"287080092","1751.01","","1","5","5","1","4","4","4","1","25.2","6.06","0","21","8","CP","CP","8.80616","0.006","1","qlp-s82-ffi","SPOC","243.488853","63.53353","8.353","0.041","-172.81","0.047","2460532.128986","0.0033614","37.4686602","0.0001362","7.16","0.915","0.436554","0.012476","402","11.4907","2.3352","0.112642","40.5679","703","31","113.335","0.292","6114","122.03","4.293","0.0838503","1.27","0.06","","","1.152","0.1689","15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,74,75,76,77,78,79,81,82","TOI-1751 b; possible unrelated transits near TBJD 2717 and 2749","2020-02-27","2024-11-13","2024-12-13"
"367858035","1758.01","","1","4","1","1","3","4","4","2.8","54","11.36","8","13","5","CP","PC","10.0907","0.006","1","qlp-s78-ffi","SPOC","354.741581","75.685232","-82.642","0.059","25.158","0.051","2460421.696841","0.0020056","20.7051499","0.0000388","3.348","0.24","1.980016","0.05796","1822","53.3816","3.39245","0.204885","13.1989","531","31","96.6215","0.34215","5169","121.543","4.57","0.0825764","0.81","0.05","","","0.88","0.105339","18,19,24,25,52,58,59,78","TOI-1758 b","2020-02-27","2024-08-15","2024-08-16"
"408636441","1759.01","TIC 408636441.01","1","5","5","1","4","4","4","2.8","75.7","9.7","7","17","3","CP","CP","9.92838","0.007","1","qlp-s77-ffi","SPOC","326.851662","62.753816","-173.47","0.056","-10.46","0.048","2460404.266149","0.0011972","18.8500438","0.0000247","3.407","0.365","2.837476","0.072856","2610","67.1008","3.09094","0.104833","5.95531","435","43","40.0654","0.0423","3960","157","4.62853","0.0112399","0.63","0.02","","","0.609617","0.0202124","16,17,24,56,57,58,76,77","TOI-1759 b","2020-02-27","2024-11-15","2024-12-13"
"172518755","1789.01","","3","5","5","3","4","4","4","66.1","156.8","103.38","4","49","8","CP","CP","9.1824","0.006","1","qlp-s72-ffi","QLP","142.743406","26.539995","-7.999","0.073","-39.545","0.064","2460279.071213","0.0035805","3.2087149","0.000015","1.639","0.112","2.130131","0.098224","1960","90.4639","12.3921","0.5772","455.479","1287","53","229.067","2.364","5971.4","110.4","3.77","0.07","2.26","0.1","0.316","0.035","1.1","0.144717","21,44,45,46,48,72","TOI-1789 b","2020-03-12","2024-02-01","2024-02-02"
"304142124","1793.01","TIC 304142124.01","1","4","1","3","4","4","4","4","121.3","17.51","20","3","3","CP","CP","7.8436","0.006","1","qlp-s63-ffi","QLP","164.856336","-56.623556","-416.88","0.083","-119.71","0.075","2460017.429225","0.0008872","55.087","0.02","5.709","0.735","2.727535","0.0994","2509","91.5469","4.36639","0.243913","16.5899","562","82","36.9941","0.0688","5175","51.9","4.51","0.04","0.87","0.04","0.207904","0.0396491","0.87","0.0999353","10,36,37,63","HD 95338 b	","2020-03-16","2023-05-10","2023-06-16"
"180695581","1807.01","","1","5","5","1","4","4","4","14.7","120.1","3","7","15","6","CP","CP","9.0363","0.006","1","qlp-s49-tois","SPOC","201.282626","38.922367","-124.713","0.027","-27.377","0.039","2459664.070547","0.0015863","0.54937","0.0000015","0.883","0.242","0.401797","0.001766","370","1.62646","1.53904","0.139876","1407.22","1706","17","42.5775","0.0621","4612.99","99.6652","4.56172","0.0838448","0.74","0.05","-0.0713156","0.0324292","0.73","0.085975","22,23,49","TOI-1807 b","2020-04-15","2022-07-19","2022-12-14"
